movieId,title,genres,genres_clean,content_features,sentiment_score,sentiment_label
4683,"Wizard, The (1989)",Adventure|Children|Comedy|Drama,Adventure Children Comedy Drama,"Wizard, The (1989) Adventure Children Comedy Drama",0.0,neutral
4686,Weekend at Bernie's II (1993),Adventure|Comedy,Adventure Comedy,Weekend at Bernie's II (1993) Adventure Comedy,0.0,neutral
4687,Billy Liar (1963),Comedy,Comedy,Billy Liar (1963) Comedy,-0.5106,negative
4688,Black Robe (1991),Adventure|Drama,Adventure Drama,Black Robe (1991) Adventure Drama,0.0,neutral
4689,"Cat o' Nine Tails, The (Gatto a nove code, Il) (1971)",Mystery|Thriller,Mystery Thriller,"Cat o' Nine Tails, The (Gatto a nove code, Il) (1971) Mystery Thriller",0.0,neutral
4690,"Cotton Club, The (1984)",Crime|Musical,Crime Musical,"Cotton Club, The (1984) Crime Musical",0.0,neutral
4695,Who'll Stop the Rain (1978),Crime|Drama,Crime Drama,Who'll Stop the Rain (1978) Crime Drama,-0.296,negative
4697,Basket Case (1982),Comedy|Horror,Comedy Horror,Basket Case (1982) Comedy Horror,0.0,neutral
4699,Original Sin (2001),Drama|Romance|Thriller,Drama Romance Thriller,Original Sin (2001) Drama Romance Thriller,-0.3182,negative
4700,"Princess Diaries, The (2001)",Children|Comedy|Romance,Children Comedy Romance,"Princess Diaries, The (2001) Children Comedy Romance",0.0,neutral
4701,Rush Hour 2 (2001),Action|Comedy,Action Comedy,Rush Hour 2 (2001) Action Comedy,0.0,neutral
4703,Chocolat (1988),Drama,Drama,Chocolat (1988) Drama,0.0,neutral
4704,Hatari! (1962),Adventure|Comedy,Adventure Comedy,Hatari! (1962) Adventure Comedy,0.0,neutral
4705,"Cage aux Folles, La (1978)",Comedy,Comedy,"Cage aux Folles, La (1978) Comedy",0.0,neutral
4708,Marat/Sade (1966),Drama|Musical,Drama Musical,Marat/Sade (1966) Drama Musical,0.0,neutral
4709,Paint Your Wagon (1969),Comedy|Musical|Western,Comedy Musical Western,Paint Your Wagon (1969) Comedy Musical Western,0.0,neutral
4710,"Shootist, The (1976)",Drama|Western,Drama Western,"Shootist, The (1976) Drama Western",0.0,neutral
4711,Theremin: An Electronic Odyssey (1993),Documentary,Documentary,Theremin: An Electronic Odyssey (1993) Documentary,0.0,neutral
4713,Altered States (1980),Drama|Sci-Fi,Drama Sci-Fi,Altered States (1980) Drama Sci-Fi,0.0,neutral
4714,Any Which Way You Can (1980),Comedy,Comedy,Any Which Way You Can (1980) Comedy,0.0,neutral
4715,"Awakening, The (1980)",Horror,Horror,"Awakening, The (1980) Horror",0.0,neutral
4717,"Battle Creek Brawl (Big Brawl, The) (1980)",Action|Comedy,Action Comedy,"Battle Creek Brawl (Big Brawl, The) (1980) Action Comedy",-0.3818,negative
4718,American Pie 2 (2001),Comedy,Comedy,American Pie 2 (2001) Comedy,0.0,neutral
4719,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller,Action Animation Comedy Crime Drama Romance Thriller,Osmosis Jones (2001) Action Animation Comedy Crime Drama Romance Thriller,0.0,neutral
4720,"Others, The (2001)",Drama|Horror|Mystery|Thriller,Drama Horror Mystery Thriller,"Others, The (2001) Drama Horror Mystery Thriller",0.0,neutral
4721,American Outlaws (2001),Action|Comedy|Western,Action Comedy Western,American Outlaws (2001) Action Comedy Western,0.0,neutral
4722,All Over the Guy (2001),Comedy,Comedy,All Over the Guy (2001) Comedy,0.0,neutral
4723,"Deep End, The (2001)",Drama,Drama,"Deep End, The (2001) Drama",0.0,neutral
4725,Session 9 (2001),Horror|Thriller,Horror Thriller,Session 9 (2001) Horror Thriller,0.0,neutral
4727,Captain Corelli's Mandolin (2001),Drama|Romance|War,Drama Romance War,Captain Corelli's Mandolin (2001) Drama Romance War,0.0,neutral
4728,Rat Race (2001),Comedy,Comedy,Rat Race (2001) Comedy,0.0,neutral
4732,Bubble Boy (2001),Comedy,Comedy,Bubble Boy (2001) Comedy,0.0,neutral
4733,"Curse of the Jade Scorpion, The (2001)",Comedy,Comedy,"Curse of the Jade Scorpion, The (2001) Comedy",-0.5423,negative
4734,Jay and Silent Bob Strike Back (2001),Adventure|Comedy,Adventure Comedy,Jay and Silent Bob Strike Back (2001) Adventure Comedy,-0.128,negative
4735,Ghosts of Mars (2001),Horror|Sci-Fi|Thriller,Horror Sci-Fi Thriller,Ghosts of Mars (2001) Horror Sci-Fi Thriller,0.0,neutral
4736,Summer Catch (2001),Comedy|Drama|Romance,Comedy Drama Romance,Summer Catch (2001) Comedy Drama Romance,0.0,neutral
4738,Happy Accidents (2000),Romance|Sci-Fi,Romance Sci-Fi,Happy Accidents (2000) Romance Sci-Fi,0.34,positive
4740,Maybe Baby (2000),Comedy|Romance,Comedy Romance,Maybe Baby (2000) Comedy Romance,0.0,neutral
4741,Together (Tillsammans) (2000),Comedy|Drama|Romance,Comedy Drama Romance,Together (Tillsammans) (2000) Comedy Drama Romance,0.0,neutral
4743,Tortilla Soup (2001),Comedy|Romance,Comedy Romance,Tortilla Soup (2001) Comedy Romance,0.0,neutral
4744,Jeepers Creepers (2001),Horror,Horror,Jeepers Creepers (2001) Horror,0.0,neutral
4745,O (2001),Drama,Drama,O (2001) Drama,0.0,neutral
4748,3 Ninjas (1992),Action|Children|Comedy,Action Children Comedy,3 Ninjas (1992) Action Children Comedy,0.0,neutral
4749,3 Ninjas Kick Back (1994),Action|Children|Comedy,Action Children Comedy,3 Ninjas Kick Back (1994) Action Children Comedy,0.0,neutral
4750,3 Ninjas Knuckle Up (1995),Action|Children,Action Children,3 Ninjas Knuckle Up (1995) Action Children,0.0,neutral
4754,"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller,Drama Horror Mystery Thriller,"Wicker Man, The (1973) Drama Horror Mystery Thriller",0.0,neutral
4756,"Musketeer, The (2001)",Action|Adventure|Drama|Romance,Action Adventure Drama Romance,"Musketeer, The (2001) Action Adventure Drama Romance",0.0,neutral
4757,Rock Star (2001),Comedy|Drama|Musical,Comedy Drama Musical,Rock Star (2001) Comedy Drama Musical,0.0,neutral
4759,Two Can Play That Game (2001),Comedy|Drama,Comedy Drama,Two Can Play That Game (2001) Comedy Drama,0.34,positive
4765,L.I.E. (2001),Drama,Drama,L.I.E. (2001) Drama,0.0,neutral
4766,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",Crime|Drama|Romance,Crime Drama Romance,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000) Crime Drama Romance",0.0,neutral
4769,Into the Arms of Strangers: Stories of the Kindertransport (2000),Documentary,Documentary,Into the Arms of Strangers: Stories of the Kindertransport (2000) Documentary,0.0,neutral
4770,"Glass House, The (2001)",Thriller,Thriller,"Glass House, The (2001) Thriller",0.0,neutral
4771,Hardball (2001),Drama,Drama,Hardball (2001) Drama,0.0,neutral
4772,Dinner Rush (2000),Drama,Drama,Dinner Rush (2000) Drama,0.0,neutral
4773,Haiku Tunnel (2001),Comedy,Comedy,Haiku Tunnel (2001) Comedy,0.0,neutral
4774,Big Trouble (2002),Comedy|Crime,Comedy Crime,Big Trouble (2002) Comedy Crime,-0.4019,negative
4775,Glitter (2001),Drama|Musical|Romance,Drama Musical Romance,Glitter (2001) Drama Musical Romance,0.0,neutral
4776,Training Day (2001),Crime|Drama|Thriller,Crime Drama Thriller,Training Day (2001) Crime Drama Thriller,0.0,neutral
4777,"American Astronaut, The (2001)",Comedy|Musical|Sci-Fi,Comedy Musical Sci-Fi,"American Astronaut, The (2001) Comedy Musical Sci-Fi",0.0,neutral
4780,Liam (2000),Drama,Drama,Liam (2000) Drama,0.0,neutral
4782,Sidewalks of New York (2001),Comedy|Romance,Comedy Romance,Sidewalks of New York (2001) Comedy Romance,0.0,neutral
4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary,Documentary,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000) Documentary",0.0,neutral
4784,"French Lieutenant's Woman, The (1981)",Drama,Drama,"French Lieutenant's Woman, The (1981) Drama",0.0,neutral
4785,"Great Silence, The (Grande silenzio, Il) (1969)",Drama|Western,Drama Western,"Great Silence, The (Grande silenzio, Il) (1969) Drama Western",0.6249,positive
4786,"Legend of Hell House, The (1973)",Horror|Thriller,Horror Thriller,"Legend of Hell House, The (1973) Horror Thriller",-0.6808,negative
4787,Little Man Tate (1991),Drama,Drama,Little Man Tate (1991) Drama,0.0,neutral
4788,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),Drama|Romance,Drama Romance,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979) Drama Romance,0.1695,positive
4789,Phantom of the Paradise (1974),Comedy|Fantasy|Horror|Musical|Thriller,Comedy Fantasy Horror Musical Thriller,Phantom of the Paradise (1974) Comedy Fantasy Horror Musical Thriller,0.6369,positive
4792,13 Ghosts (1960),Horror,Horror,13 Ghosts (1960) Horror,0.0,neutral
4794,Opera (1987),Crime|Horror|Mystery,Crime Horror Mystery,Opera (1987) Crime Horror Mystery,0.0,neutral
4795,Father Goose (1964),Adventure|Comedy|Romance|War,Adventure Comedy Romance War,Father Goose (1964) Adventure Comedy Romance War,0.0,neutral
4796,"Grass Is Greener, The (1960)",Comedy|Romance,Comedy Romance,"Grass Is Greener, The (1960) Comedy Romance",0.0,neutral
4798,Indiscreet (1958),Comedy|Romance,Comedy Romance,Indiscreet (1958) Comedy Romance,0.0,neutral
4799,"It's a Mad, Mad, Mad, Mad World (1963)",Action|Adventure|Comedy|Crime,Action Adventure Comedy Crime,"It's a Mad, Mad, Mad, Mad World (1963) Action Adventure Comedy Crime",-0.9153,negative
4800,King Solomon's Mines (1937),Action|Adventure|Drama|Romance|Thriller,Action Adventure Drama Romance Thriller,King Solomon's Mines (1937) Action Adventure Drama Romance Thriller,0.0,neutral
4801,"Little Foxes, The (1941)",Drama,Drama,"Little Foxes, The (1941) Drama",0.0,neutral
4802,Operation Petticoat (1959),Action|Comedy|Romance|War,Action Comedy Romance War,Operation Petticoat (1959) Action Comedy Romance War,0.0,neutral
4803,Play Misty for Me (1971),Drama|Thriller,Drama Thriller,Play Misty for Me (1971) Drama Thriller,0.34,positive
4804,Pocketful of Miracles (1961),Comedy|Drama,Comedy Drama,Pocketful of Miracles (1961) Comedy Drama,0.0,neutral
4808,"Vanishing, The (1993)",Mystery|Thriller,Mystery Thriller,"Vanishing, The (1993) Mystery Thriller",0.0,neutral
4809,Silkwood (1983),Drama,Drama,Silkwood (1983) Drama,0.0,neutral
4810,I Never Promised You a Rose Garden (1977),Drama,Drama,I Never Promised You a Rose Garden (1977) Drama,-0.2755,negative
4811,Quadrophenia (1979),Drama|Musical,Drama Musical,Quadrophenia (1979) Drama Musical,0.0,neutral
4812,SpaceCamp (1986),Adventure|Sci-Fi,Adventure Sci-Fi,SpaceCamp (1986) Adventure Sci-Fi,0.0,neutral
4813,When Worlds Collide (1951),Sci-Fi,Sci-Fi,When Worlds Collide (1951) Sci-Fi,-0.0772,negative
4814,Don't Say a Word (2001),Thriller,Thriller,Don't Say a Word (2001) Thriller,0.0,neutral
4815,Hearts in Atlantis (2001),Drama,Drama,Hearts in Atlantis (2001) Drama,0.6486,positive
4816,Zoolander (2001),Comedy,Comedy,Zoolander (2001) Comedy,0.0,neutral
4818,Extreme Days (2001),Action|Adventure|Comedy|Drama,Action Adventure Comedy Drama,Extreme Days (2001) Action Adventure Comedy Drama,0.0,neutral
4821,Joy Ride (2001),Adventure|Thriller,Adventure Thriller,Joy Ride (2001) Adventure Thriller,0.5859,positive
4822,Max Keeble's Big Move (2001),Children|Comedy,Children Comedy,Max Keeble's Big Move (2001) Children Comedy,0.0,neutral
4823,Serendipity (2001),Comedy|Romance,Comedy Romance,Serendipity (2001) Comedy Romance,0.0,neutral
4825,"Swamp, The (Ciénaga, La) (2001)",Comedy|Drama,Comedy Drama,"Swamp, The (Ciénaga, La) (2001) Comedy Drama",0.0,neutral
4826,"Big Red One, The (1980)",Action|Adventure|Drama|War,Action Adventure Drama War,"Big Red One, The (1980) Action Adventure Drama War",0.0,neutral
4827,"Boogeyman, The (1980)",Horror,Horror,"Boogeyman, The (1980) Horror",0.0,neutral
4828,"Party, The (Boum, La) (1980)",Comedy|Romance,Comedy Romance,"Party, The (Boum, La) (1980) Comedy Romance",0.4019,positive
4830,Brubaker (1980),Crime|Drama,Crime Drama,Brubaker (1980) Crime Drama,0.0,neutral
4831,Can't Stop the Music (1980),Comedy|Musical,Comedy Musical,Can't Stop the Music (1980) Comedy Musical,0.2235,positive
4833,"Changeling, The (1980)",Horror|Mystery|Thriller,Horror Mystery Thriller,"Changeling, The (1980) Horror Mystery Thriller",0.0,neutral
4835,Coal Miner's Daughter (1980),Drama,Drama,Coal Miner's Daughter (1980) Drama,0.0,neutral
4836,"Competition, The (1980)",Drama|Romance,Drama Romance,"Competition, The (1980) Drama Romance",0.0,neutral
4840,"Last Metro, The (Dernier métro, Le) (1980)",Drama|Romance,Drama Romance,"Last Metro, The (Dernier métro, Le) (1980) Drama Romance",0.0,neutral
4844,Bandits (2001),Comedy|Crime|Romance,Comedy Crime Romance,Bandits (2001) Comedy Crime Romance,0.0,neutral
4845,Corky Romano (2001),Comedy|Crime,Comedy Crime,Corky Romano (2001) Comedy Crime,0.0,neutral
4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),Action|Comedy,Action Comedy,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993) Action Comedy,0.0,neutral
4847,Fat Girl (À ma soeur!) (2001),Drama,Drama,Fat Girl (À ma soeur!) (2001) Drama,0.0,neutral
4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller,Crime Drama Film-Noir Mystery Thriller,Mulholland Drive (2001) Crime Drama Film-Noir Mystery Thriller,0.0,neutral
4849,My First Mister (2001),Comedy|Drama,Comedy Drama,My First Mister (2001) Comedy Drama,0.0,neutral
4850,Spriggan (Supurigan) (1998),Action|Animation|Sci-Fi,Action Animation Sci-Fi,Spriggan (Supurigan) (1998) Action Animation Sci-Fi,0.0,neutral
4852,Bones (2001),Horror,Horror,Bones (2001) Horror,0.0,neutral
4855,Dirty Harry (1971),Action|Crime|Thriller,Action Crime Thriller,Dirty Harry (1971) Action Crime Thriller,-0.4404,negative
4857,Fiddler on the Roof (1971),Drama|Musical,Drama Musical,Fiddler on the Roof (1971) Drama Musical,0.0,neutral
4860,Making the Grade (1984),Comedy,Comedy,Making the Grade (1984) Comedy,0.0,neutral
4862,Not Without My Daughter (1991),Drama,Drama,Not Without My Daughter (1991) Drama,0.0,neutral
4863,Female Trouble (1975),Comedy|Crime,Comedy Crime,Female Trouble (1975) Comedy Crime,-0.4019,negative
4864,Titanica (1992),Documentary|IMAX,Documentary IMAX,Titanica (1992) Documentary IMAX,0.0,neutral
4865,From Hell (2001),Crime|Horror|Mystery|Thriller,Crime Horror Mystery Thriller,From Hell (2001) Crime Horror Mystery Thriller,-0.6808,negative
4866,"Last Castle, The (2001)",Action,Action,"Last Castle, The (2001) Action",0.0,neutral
4867,Riding in Cars with Boys (2001),Comedy|Drama,Comedy Drama,Riding in Cars with Boys (2001) Comedy Drama,0.0,neutral
4871,Focus (2001),Drama,Drama,Focus (2001) Drama,0.0,neutral
4873,Waking Life (2001),Animation|Drama|Fantasy,Animation Drama Fantasy,Waking Life (2001) Animation Drama Fantasy,0.0,neutral
4874,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi,Drama Fantasy Mystery Sci-Fi,K-PAX (2001) Drama Fantasy Mystery Sci-Fi,0.0,neutral
4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Horror|Thriller,Horror Thriller,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001) Horror Thriller,0.0,neutral
4877,Better Than Sex (2000),Comedy|Romance,Comedy Romance,Better Than Sex (2000) Comedy Romance,0.4404,positive
4878,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Drama Mystery Sci-Fi Thriller,Donnie Darko (2001) Drama Mystery Sci-Fi Thriller,0.0,neutral
4879,High Heels and Low Lifes (2001),Action|Comedy|Crime|Drama,Action Comedy Crime Drama,High Heels and Low Lifes (2001) Action Comedy Crime Drama,-0.2732,negative
4880,Life as a House (2001),Drama,Drama,Life as a House (2001) Drama,0.0,neutral
4881,"Man Who Wasn't There, The (2001)",Crime|Drama,Crime Drama,"Man Who Wasn't There, The (2001) Crime Drama",0.0,neutral
4883,"Town is Quiet, The (Ville est tranquille, La) (2000)",Drama,Drama,"Town is Quiet, The (Ville est tranquille, La) (2000) Drama",0.0,neutral
4885,Domestic Disturbance (2001),Thriller,Thriller,Domestic Disturbance (2001) Thriller,-0.3818,negative
4886,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy,Adventure Animation Children Comedy Fantasy,"Monsters, Inc. (2001) Adventure Animation Children Comedy Fantasy",0.0,neutral
4887,"One, The (2001)",Action|Sci-Fi|Thriller,Action Sci-Fi Thriller,"One, The (2001) Action Sci-Fi Thriller",0.0,neutral
4888,Tape (2001),Drama,Drama,Tape (2001) Drama,0.0,neutral
4889,Heist (2001),Crime|Drama,Crime Drama,Heist (2001) Crime Drama,0.0,neutral
4890,Shallow Hal (2001),Comedy|Fantasy|Romance,Comedy Fantasy Romance,Shallow Hal (2001) Comedy Fantasy Romance,0.0,neutral
4893,When a Stranger Calls (1979),Horror|Thriller,Horror Thriller,When a Stranger Calls (1979) Horror Thriller,0.0,neutral
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy,Adventure Children Fantasy,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001) Adventure Children Fantasy,0.0,neutral
4898,Novocaine (2001),Comedy|Crime|Mystery|Thriller,Comedy Crime Mystery Thriller,Novocaine (2001) Comedy Crime Mystery Thriller,0.0,neutral
4899,Black Knight (2001),Adventure|Comedy|Fantasy,Adventure Comedy Fantasy,Black Knight (2001) Adventure Comedy Fantasy,0.0,neutral
4900,Out Cold (2001),Comedy,Comedy,Out Cold (2001) Comedy,0.0,neutral
4901,Spy Game (2001),Action|Crime|Drama|Thriller,Action Crime Drama Thriller,Spy Game (2001) Action Crime Drama Thriller,0.0,neutral
4902,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",Drama|Fantasy|Horror|Thriller|War,Drama Fantasy Horror Thriller War,"Devil's Backbone, The (Espinazo del diablo, El) (2001) Drama Fantasy Horror Thriller War",0.0,neutral
4903,In the Bedroom (2001),Drama,Drama,In the Bedroom (2001) Drama,0.0,neutral
4909,"Incredible Shrinking Woman, The (1981)",Comedy|Sci-Fi,Comedy Sci-Fi,"Incredible Shrinking Woman, The (1981) Comedy Sci-Fi",0.0,neutral
4911,Jabberwocky (1977),Adventure|Comedy|Fantasy,Adventure Comedy Fantasy,Jabberwocky (1977) Adventure Comedy Fantasy,0.0,neutral
4912,Funny Girl (1968),Drama|Musical|Romance,Drama Musical Romance,Funny Girl (1968) Drama Musical Romance,0.4404,positive
4914,Breathless (À bout de souffle) (1960),Crime|Drama|Romance,Crime Drama Romance,Breathless (À bout de souffle) (1960) Crime Drama Romance,0.0,neutral
4915,"Beastmaster, The (1982)",Action|Adventure|Fantasy,Action Adventure Fantasy,"Beastmaster, The (1982) Action Adventure Fantasy",0.0,neutral
4916,Midway (1976),Drama|War,Drama War,Midway (1976) Drama War,0.0,neutral
4917,MacArthur (1977),Drama,Drama,MacArthur (1977) Drama,0.0,neutral
4919,Subway (1985),Crime|Drama|Romance|Thriller,Crime Drama Romance Thriller,Subway (1985) Crime Drama Romance Thriller,0.0,neutral
4920,"Now, Voyager (1942)",Drama|Romance,Drama Romance,"Now, Voyager (1942) Drama Romance",0.0,neutral
4921,Little Women (1933),Drama|Romance,Drama Romance,Little Women (1933) Drama Romance,0.0,neutral
4925,"Cheap Detective, The (1978)",Comedy,Comedy,"Cheap Detective, The (1978) Comedy",0.0,neutral
4926,Everybody's Famous! (Iedereen beroemd!) (2000),Comedy|Drama|Musical,Comedy Drama Musical,Everybody's Famous! (Iedereen beroemd!) (2000) Comedy Drama Musical,0.0,neutral
4927,"Last Wave, The (1977)",Fantasy|Mystery|Thriller,Fantasy Mystery Thriller,"Last Wave, The (1977) Fantasy Mystery Thriller",0.0,neutral
4928,That Obscure Object of Desire (Cet obscur objet du désir) (1977),Drama,Drama,That Obscure Object of Desire (Cet obscur objet du désir) (1977) Drama,0.4019,positive
4929,"Toy, The (1982)",Comedy,Comedy,"Toy, The (1982) Comedy",0.0,neutral
4932,Dressed to Kill (1980),Mystery|Thriller,Mystery Thriller,Dressed to Kill (1980) Mystery Thriller,-0.6908,negative
4936,Fame (1980),Drama|Musical,Drama Musical,Fame (1980) Drama Musical,0.4404,positive
4939,"Final Countdown, The (1980)",Action|Sci-Fi,Action Sci-Fi,"Final Countdown, The (1980) Action Sci-Fi",0.0,neutral
4941,Flash Gordon (1980),Action|Adventure|Sci-Fi,Action Adventure Sci-Fi,Flash Gordon (1980) Action Adventure Sci-Fi,0.0,neutral
4942,"Angry Red Planet, The (1959)",Sci-Fi,Sci-Fi,"Angry Red Planet, The (1959) Sci-Fi",-0.5106,negative
4945,"Enforcer, The (1976)",Crime,Crime,"Enforcer, The (1976) Crime",0.0,neutral
